Year,AvgTEMP_C,,,,,,,,,,
2006,15.15,,,,,,,,,,
2006,9.62,,,,,,,,,,
2006,7.41,,,,,,,,,,
2006,6.255,,,,,,,,,,
2006,5.584,,,,,,,,,,
2006,4.556,,,,,,,,,,
2006,3.828,,,,,,,,,,
2006,3.458,,,,,,,,,,
2006,2.685,,,,,,,,,,
2006,2.131,,,,,,,,,,
2006,1.292,,,,,,,,,,
2006,1.027,,,,,,,,,,
2006,0.796,,,,,,,,,,
2006,0.589,,,,,,,,,,
2006,3.767,,,,,,,,,,
2006,9.36,,,,,,,,,,
2006,12.41,,,,,,,,,,
2006,14.76,,,,,,,,,,
2006,17.1,,,,,,,,,,
2006,18.57,,,,,,,,,,
2006,20,,,,,,,,,,
2006,20.19,,,,,,,,,,
2006,19.35,,,,,,,,,,
2006,18.9,,,,,,,,,,
2006,16.89,,,,,,,,,,
2006,14.22,,,,,,,,,,
2006,12.62,,,,,,,,,,
2006,12.1,,,,,,,,,,
2006,10.44,,,,,,,,,,
2006,10.14,,,,,,,,,,
2006,10.97,,,,,,,,,,
2006,11.83,,,,,,,,,,
2006,11.81,,,,,,,,,,
2006,9.57,,,,,,,,,,
2006,7.47,,,,,,,,,,
2006,5.967,,,,,,,,,,
2006,5.317,,,,,,,,,,
2006,5.817,,,,,,,,,,
2006,9.72,,,,,,,,,,
2006,14.13,,,,,,,,,,
2006,16.72,,,,,,,,,,
2006,18.74,,,,,,,,,,
2006,20.58,,,,,,,,,,
2006,21.15,,,,,,,,,,
2006,21.78,,,,,,,,,,
2006,21.8,,,,,,,,,,
2006,21.55,,,,,,,,,,
2006,19.77,,,,,,,,,,
2006,17.83,,,,,,,,,,
2006,16.59,,,,,,,,,,
2006,16.23,,,,,,,,,,
2006,16.26,,,,,,,,,,
2006,16.18,,,,,,,,,,
2006,15.78,,,,,,,,,,
2006,14.7,,,,,,,,,,
2006,15.06,,,,,,,,,,
2006,15.4,,,,,,,,,,
2006,15.39,,,,,,,,,,
2006,14.48,,,,,,,,,,
2006,12.24,,,,,,,,,,
2006,11.1,,,,,,,,,,
2006,13.21,,,,,,,,,,
2006,15.34,,,,,,,,,,
2006,18.21,,,,,,,,,,
2006,20.68,,,,,,,,,,
2006,20.21,,,,,,,,,,
2006,21.48,,,,,,,,,,
2006,21.23,,,,,,,,,,
2006,14.35,,,,,,,,,,
2006,14.82,,,,,,,,,,
2006,15.69,,,,,,,,,,
2006,16.14,,,,,,,,,,
2006,15.8,,,,,,,,,,
2006,14.99,,,,,,,,,,
2006,14.06,,,,,,,,,,
2006,13.38,,,,,,,,,,
2006,12.63,,,,,,,,,,
2006,12.27,,,,,,,,,,
2006,11.84,,,,,,,,,,
2006,11.36,,,,,,,,,,
2006,10.92,,,,,,,,,,
2006,9.49,,,,,,,,,,
2006,7.79,,,,,,,,,,
2006,6.38,,,,,,,,,,
2006,4.956,,,,,,,,,,
2006,5.528,,,,,,,,,,
2006,7.5,,,,,,,,,,
2006,9.38,,,,,,,,,,
2006,11.27,,,,,,,,,,
2006,13.43,,,,,,,,,,
2006,15.27,,,,,,,,,,
2006,16.67,,,,,,,,,,
2006,17.26,,,,,,,,,,
2006,17.28,,,,,,,,,,
2006,17.11,,,,,,,,,,
2006,16.26,,,,,,,,,,
2006,15.07,,,,,,,,,,
2006,10.7,,,,,,,,,,
2006,8.36,,,,,,,,,,
2006,6.891,,,,,,,,,,
2006,5.703,,,,,,,,,,
2006,4.959,,,,,,,,,,
2006,4.418,,,,,,,,,,
2006,3.772,,,,,,,,,,
2006,3.899,,,,,,,,,,
2006,3.455,,,,,,,,,,
2006,2.599,,,,,,,,,,
2006,1.629,,,,,,,,,,
2006,3.474,,,,,,,,,,
2006,7.74,,,,,,,,,,
2006,9.65,,,,,,,,,,
2006,10.57,,,,,,,,,,
2006,10.19,,,,,,,,,,
2006,9.06,,,,,,,,,,
2006,9.55,,,,,,,,,,
2006,10.1,,,,,,,,,,
2006,10.54,,,,,,,,,,
2006,10.46,,,,,,,,,,
2006,10.39,,,,,,,,,,
2006,9.68,,,,,,,,,,
2006,7.96,,,,,,,,,,
2006,7.12,,,,,,,,,,
2006,7.06,,,,,,,,,,
2006,7.21,,,,,,,,,,
2006,7.13,,,,,,,,,,
2006,6.805,,,,,,,,,,
2006,6.917,,,,,,,,,,
2006,6.95,,,,,,,,,,
2006,6.487,,,,,,,,,,
2006,6.391,,,,,,,,,,
2006,6.514,,,,,,,,,,
2006,5.421,,,,,,,,,,
2006,3.993,,,,,,,,,,
2006,3.532,,,,,,,,,,
2006,4.103,,,,,,,,,,
2006,4.591,,,,,,,,,,
2006,4.634,,,,,,,,,,
2006,4.69,,,,,,,,,,
2006,5.045,,,,,,,,,,
2006,5.084,,,,,,,,,,
2006,7.36,,,,,,,,,,
2006,9.17,,,,,,,,,,
2006,8.95,,,,,,,,,,
2006,7.84,,,,,,,,,,
2006,6.32,,,,,,,,,,
2006,4.734,,,,,,,,,,
2006,3.043,,,,,,,,,,
2006,0.759,,,,,,,,,,
2006,0.04,,,,,,,,,,
2006,-0.508,,,,,,,,,,
2006,0.296,,,,,,,,,,
2006,2.983,,,,,,,,,,
2006,3.762,,,,,,,,,,
2006,3.224,,,,,,,,,,
2006,1.925,,,,,,,,,,
2006,2.043,,,,,,,,,,
2006,1.986,,,,,,,,,,
2006,2.271,,,,,,,,,,
2006,2.951,,,,,,,,,,
2006,3.385,,,,,,,,,,
2006,2.349,,,,,,,,,,
2006,1.736,,,,,,,,,,
2006,2.405,,,,,,,,,,
2006,5.891,,,,,,,,,,
2006,7.22,,,,,,,,,,
2006,6.678,,,,,,,,,,
2006,6.509,,,,,,,,,,
2006,5.524,,,,,,,,,,
2006,4.736,,,,,,,,,,
2006,3.688,,,,,,,,,,
2006,1.978,,,,,,,,,,
2006,1.94,,,,,,,,,,
2006,1.421,,,,,,,,,,
2006,2.368,,,,,,,,,,
2006,2.589,,,,,,,,,,
2006,2.37,,,,,,,,,,
2006,2.586,,,,,,,,,,
2006,2.661,,,,,,,,,,
2006,2.702,,,,,,,,,,
2006,2.762,,,,,,,,,,
2006,1.954,,,,,,,,,,
2006,2.115,,,,,,,,,,
2006,4.156,,,,,,,,,,
2006,5.653,,,,,,,,,,
2006,6.527,,,,,,,,,,
2006,6.872,,,,,,,,,,
2006,7.12,,,,,,,,,,
2006,7.74,,,,,,,,,,
2006,7.71,,,,,,,,,,
2006,8.04,,,,,,,,,,
2006,8.65,,,,,,,,,,
2006,8.87,,,,,,,,,,
2006,8.27,,,,,,,,,,
2006,5.757,,,,,,,,,,
2006,3.018,,,,,,,,,,
2006,1.949,,,,,,,,,,
2006,1.586,,,,,,,,,,
2006,0.991,,,,,,,,,,
2006,0.914,,,,,,,,,,
2006,0.46,,,,,,,,,,
2006,0.267,,,,,,,,,,
2006,1.963,,,,,,,,,,
2006,1.36,,,,,,,,,,
2006,0.768,,,,,,,,,,
2006,0.658,,,,,,,,,,
2006,1.805,,,,,,,,,,
2006,5.121,,,,,,,,,,
2006,9.3,,,,,,,,,,
2006,10.29,,,,,,,,,,
2006,10.02,,,,,,,,,,
2006,9.28,,,,,,,,,,
2006,10.19,,,,,,,,,,
2006,10.9,,,,,,,,,,
2006,11.28,,,,,,,,,,
2006,11.94,,,,,,,,,,
2006,13.3,,,,,,,,,,
2006,13.18,,,,,,,,,,
2006,10.9,,,,,,,,,,
2006,10.07,,,,,,,,,,
2006,10.97,,,,,,,,,,
2006,12.57,,,,,,,,,,
2006,12.29,,,,,,,,,,
2006,11.26,,,,,,,,,,
2006,11.77,,,,,,,,,,
2006,11.26,,,,,,,,,,
2006,9.91,,,,,,,,,,
2006,8.85,,,,,,,,,,
2006,8.15,,,,,,,,,,
2006,7.66,,,,,,,,,,
2006,7.15,,,,,,,,,,
2006,5.985,,,,,,,,,,
2006,4.327,,,,,,,,,,
2006,3.753,,,,,,,,,,
2006,3.901,,,,,,,,,,
2006,3.224,,,,,,,,,,
2006,4.446,,,,,,,,,,
2006,5.014,,,,,,,,,,
2006,4.682,,,,,,,,,,
2006,4.554,,,,,,,,,,
2006,4.91,,,,,,,,,,
2006,4.89,,,,,,,,,,
2006,4.466,,,,,,,,,,
2006,2.395,,,,,,,,,,
2006,0.708,,,,,,,,,,
2006,0.04,,,,,,,,,,
2006,-0.417,,,,,,,,,,
2006,-0.61,,,,,,,,,,
2006,-0.393,,,,,,,,,,
2006,-0.766,,,,,,,,,,
2006,-0.805,,,,,,,,,,
2006,-0.458,,,,,,,,,,
2006,-0.838,,,,,,,,,,
2006,-1.054,,,,,,,,,,
2006,-0.616,,,,,,,,,,
2006,2.1,,,,,,,,,,
2006,4.564,,,,,,,,,,
2006,5.971,,,,,,,,,,
2006,7.18,,,,,,,,,,
2006,8.77,,,,,,,,,,
2006,10.24,,,,,,,,,,
2006,11.99,,,,,,,,,,
2006,12.43,,,,,,,,,,
2006,12.71,,,,,,,,,,
2006,12.2,,,,,,,,,,
2006,11.78,,,,,,,,,,
2006,7.63,,,,,,,,,,
2006,4.852,,,,,,,,,,
2006,3.622,,,,,,,,,,
2006,2.845,,,,,,,,,,
2006,2.209,,,,,,,,,,
2006,1.514,,,,,,,,,,
2006,0.801,,,,,,,,,,
2006,0.289,,,,,,,,,,
2006,0.038,,,,,,,,,,
2006,-0.153,,,,,,,,,,
2006,-0.744,,,,,,,,,,
2006,-0.967,,,,,,,,,,
2006,-0.303,,,,,,,,,,
2006,3.635,,,,,,,,,,
2006,7.62,,,,,,,,,,
2006,9.67,,,,,,,,,,
2006,11.38,,,,,,,,,,
2006,12.97,,,,,,,,,,
2006,13.85,,,,,,,,,,
2006,15.48,,,,,,,,,,
2006,16.5,,,,,,,,,,
2006,17.42,,,,,,,,,,
2006,16.92,,,,,,,,,,
2006,15.78,,,,,,,,,,
2006,10.9,,,,,,,,,,
2006,9.25,,,,,,,,,,
2006,7.76,,,,,,,,,,
2006,7.44,,,,,,,,,,
2006,5.564,,,,,,,,,,
2006,4.545,,,,,,,,,,
2006,3.549,,,,,,,,,,
2006,3.133,,,,,,,,,,
2006,3.214,,,,,,,,,,
2006,3.237,,,,,,,,,,
2006,2.858,,,,,,,,,,
2006,2.277,,,,,,,,,,
2006,3.007,,,,,,,,,,
2006,6.414,,,,,,,,,,
2006,10.53,,,,,,,,,,
2006,12.29,,,,,,,,,,
2006,14.79,,,,,,,,,,
2006,17.94,,,,,,,,,,
2006,19.15,,,,,,,,,,
2006,20.92,,,,,,,,,,
2006,21.41,,,,,,,,,,
2006,20.17,,,,,,,,,,
2006,18.24,,,,,,,,,,
2006,16.18,,,,,,,,,,
2006,14.28,,,,,,,,,,
2006,13.07,,,,,,,,,,
2006,12.27,,,,,,,,,,
2006,11.65,,,,,,,,,,
2006,11.07,,,,,,,,,,
2006,8.46,,,,,,,,,,
2006,7.59,,,,,,,,,,
2006,7.8,,,,,,,,,,
2006,7.14,,,,,,,,,,
2006,6.771,,,,,,,,,,
2006,7.28,,,,,,,,,,
2006,6.849,,,,,,,,,,
2006,9.71,,,,,,,,,,
2006,12.55,,,,,,,,,,
2006,14.24,,,,,,,,,,
2006,16.26,,,,,,,,,,
2006,17.58,,,,,,,,,,
2006,18.52,,,,,,,,,,
2006,18.89,,,,,,,,,,
2006,18.31,,,,,,,,,,
2006,17.45,,,,,,,,,,
2006,16.85,,,,,,,,,,
2006,16.03,,,,,,,,,,
2006,15.18,,,,,,,,,,
2006,14.6,,,,,,,,,,
2006,14.08,,,,,,,,,,
2006,13.62,,,,,,,,,,
2006,13.53,,,,,,,,,,
2006,12.99,,,,,,,,,,
2006,12.7,,,,,,,,,,
2006,12.74,,,,,,,,,,
2006,12.82,,,,,,,,,,
2006,13.36,,,,,,,,,,
2006,13.46,,,,,,,,,,
2006,12.92,,,,,,,,,,
2006,12.23,,,,,,,,,,
2006,12.1,,,,,,,,,,
2006,14.31,,,,,,,,,,
2006,17.62,,,,,,,,,,
2006,19.57,,,,,,,,,,
2006,20.86,,,,,,,,,,
2006,22.52,,,,,,,,,,
2006,23.05,,,,,,,,,,
2006,23.11,,,,,,,,,,
2006,23.92,,,,,,,,,,
2006,23.71,,,,,,,,,,
2006,22.08,,,,,,,,,,
2006,19.9,,,,,,,,,,
2006,16.75,,,,,,,,,,
2006,14.73,,,,,,,,,,
2006,12.24,,,,,,,,,,
2006,11.74,,,,,,,,,,
2006,12.59,,,,,,,,,,
2006,11.34,,,,,,,,,,
2006,9.67,,,,,,,,,,
2006,8.35,,,,,,,,,,
2006,7.62,,,,,,,,,,
2006,7.05,,,,,,,,,,
2006,6.849,,,,,,,,,,
2006,7.8,,,,,,,,,,
2006,9.7,,,,,,,,,,
2006,12.28,,,,,,,,,,
2006,14.86,,,,,,,,,,
2006,18.73,,,,,,,,,,
2006,20.02,,,,,,,,,,
2006,17.63,,,,,,,,,,
2006,15.36,,,,,,,,,,
2006,15.08,,,,,,,,,,
2006,15.09,,,,,,,,,,
2006,14.36,,,,,,,,,,
2006,13.58,,,,,,,,,,
2006,13.05,,,,,,,,,,
2006,12.84,,,,,,,,,,
2006,12.79,,,,,,,,,,
2006,12.63,,,,,,,,,,
2006,12.29,,,,,,,,,,
2006,11.57,,,,,,,,,,
2006,11.51,,,,,,,,,,
2006,11.69,,,,,,,,,,
2006,10.76,,,,,,,,,,
2006,9.9,,,,,,,,,,
2006,9.96,,,,,,,,,,
2006,9.86,,,,,,,,,,
2006,9.73,,,,,,,,,,
2006,11.2,,,,,,,,,,
2006,12.65,,,,,,,,,,
2006,14.85,,,,,,,,,,
2006,17.94,,,,,,,,,,
2006,19.74,,,,,,,,,,
2006,21.86,,,,,,,,,,
2006,23.94,,,,,,,,,,
2006,24.28,,,,,,,,,,
2006,25.09,,,,,,,,,,
2006,25.09,,,,,,,,,,
2006,23.78,,,,,,,,,,
2006,21.87,,,,,,,,,,
2006,19.86,,,,,,,,,,
2006,18.05,,,,,,,,,,
2006,16.32,,,,,,,,,,
2006,15.64,,,,,,,,,,
2006,13.65,,,,,,,,,,
2006,12.15,,,,,,,,,,
2006,10.82,,,,,,,,,,
2006,9.36,,,,,,,,,,
2006,8.33,,,,,,,,,,
2006,7.66,,,,,,,,,,
2006,8.19,,,,,,,,,,
2006,8.62,,,,,,,,,,
2006,9.34,,,,,,,,,,
2006,10.76,,,,,,,,,,
2006,11.97,,,,,,,,,,
2006,13.03,,,,,,,,,,
2006,14.11,,,,,,,,,,
2006,15.12,,,,,,,,,,
2006,16.01,,,,,,,,,,
2006,16.44,,,,,,,,,,
2006,16.85,,,,,,,,,,
2006,16.7,,,,,,,,,,
2006,15.62,,,,,,,,,,
2006,14.76,,,,,,,,,,
2006,13.35,,,,,,,,,,
2006,12,,,,,,,,,,
2006,8.87,,,,,,,,,,
2006,6.94,,,,,,,,,,
2006,5.881,,,,,,,,,,
2006,5.105,,,,,,,,,,
2006,4.36,,,,,,,,,,
2006,3.805,,,,,,,,,,
2006,3.378,,,,,,,,,,
2006,2.73,,,,,,,,,,
2006,2.52,,,,,,,,,,
2006,2.298,,,,,,,,,,
2006,4.035,,,,,,,,,,
2006,8.38,,,,,,,,,,
2006,10.16,,,,,,,,,,
2006,10.97,,,,,,,,,,
2006,11.84,,,,,,,,,,
2006,12.35,,,,,,,,,,
2006,13.04,,,,,,,,,,
2006,13.58,,,,,,,,,,
2006,14.17,,,,,,,,,,
2006,14.24,,,,,,,,,,
2006,13.7,,,,,,,,,,
2006,13.16,,,,,,,,,,
2006,12,,,,,,,,,,
2006,10.46,,,,,,,,,,
2006,9.31,,,,,,,,,,
2006,8.59,,,,,,,,,,
2006,8.15,,,,,,,,,,
2006,8.13,,,,,,,,,,
2006,7.92,,,,,,,,,,
2006,7.68,,,,,,,,,,
2006,7.64,,,,,,,,,,
2006,7.57,,,,,,,,,,
2006,7.66,,,,,,,,,,
2006,7.77,,,,,,,,,,
2006,8.44,,,,,,,,,,
2006,9.73,,,,,,,,,,
2006,11.18,,,,,,,,,,
2006,12.91,,,,,,,,,,
2006,14.56,,,,,,,,,,
2006,16.39,,,,,,,,,,
2006,17.69,,,,,,,,,,
2006,19.04,,,,,,,,,,
2006,19.88,,,,,,,,,,
2006,20.13,,,,,,,,,,
2006,20.15,,,,,,,,,,
2006,19.62,,,,,,,,,,
2006,17.23,,,,,,,,,,
2006,14.83,,,,,,,,,,
2006,15.3,,,,,,,,,,
2006,13.71,,,,,,,,,,
2006,12.83,,,,,,,,,,
2006,13.96,,,,,,,,,,
2006,12.09,,,,,,,,,,
2006,9.3,,,,,,,,,,
2006,8.43,,,,,,,,,,
2006,7.71,,,,,,,,,,
2006,7.16,,,,,,,,,,
2006,7.4,,,,,,,,,,
2006,10.62,,,,,,,,,,
2006,13.06,,,,,,,,,,
2006,14.46,,,,,,,,,,
2006,15.74,,,,,,,,,,
2006,17.01,,,,,,,,,,
2006,18.26,,,,,,,,,,
2006,19.12,,,,,,,,,,
2006,20.2,,,,,,,,,,
2006,20.87,,,,,,,,,,
2006,21.5,,,,,,,,,,
2006,21.59,,,,,,,,,,
2006,21.74,,,,,,,,,,
2006,19.79,,,,,,,,,,
2006,16.91,,,,,,,,,,
2006,13.3,,,,,,,,,,
2006,11.64,,,,,,,,,,
2006,10.74,,,,,,,,,,
2006,10.14,,,,,,,,,,
2006,9.66,,,,,,,,,,
2006,9.2,,,,,,,,,,
2006,8.89,,,,,,,,,,
2006,8.48,,,,,,,,,,
2006,7.69,,,,,,,,,,
2006,7.67,,,,,,,,,,
2006,9.57,,,,,,,,,,
2006,14.93,,,,,,,,,,
2006,17.64,,,,,,,,,,
2006,18.96,,,,,,,,,,
2006,20.52,,,,,,,,,,
2006,22,,,,,,,,,,
2006,23.51,,,,,,,,,,
2006,24.49,,,,,,,,,,
2006,25.14,,,,,,,,,,
2006,25.32,,,,,,,,,,
2006,24.83,,,,,,,,,,
2006,23.74,,,,,,,,,,
2006,18.56,,,,,,,,,,
2006,15.15,,,,,,,,,,
2006,13.39,,,,,,,,,,
2006,15.55,,,,,,,,,,
2006,14.07,,,,,,,,,,
2006,12.45,,,,,,,,,,
2006,11.64,,,,,,,,,,
2006,11.15,,,,,,,,,,
2006,10.16,,,,,,,,,,
2006,9.54,,,,,,,,,,
2006,8.77,,,,,,,,,,
2006,8.91,,,,,,,,,,
2006,9.67,,,,,,,,,,
2006,11.27,,,,,,,,,,
2006,12.81,,,,,,,,,,
2006,14.08,,,,,,,,,,
2006,15.51,,,,,,,,,,
2006,16.61,,,,,,,,,,
2006,16.92,,,,,,,,,,
2006,17.37,,,,,,,,,,
2006,16.88,,,,,,,,,,
2006,16.83,,,,,,,,,,
2006,15.78,,,,,,,,,,
2006,14.63,,,,,,,,,,
2006,12.74,,,,,,,,,,
2006,11.35,,,,,,,,,,
2006,10.26,,,,,,,,,,
2006,9.34,,,,,,,,,,
2006,8.62,,,,,,,,,,
2006,7.83,,,,,,,,,,
2006,7.6,,,,,,,,,,
2006,7.49,,,,,,,,,,
2006,7.27,,,,,,,,,,
2006,7.18,,,,,,,,,,
2006,6.153,,,,,,,,,,
2006,4.766,,,,,,,,,,
2006,4.883,,,,,,,,,,
2006,5.148,,,,,,,,,,
2006,5.081,,,,,,,,,,
2006,5.087,,,,,,,,,,
2006,5.377,,,,,,,,,,
2006,5.206,,,,,,,,,,
2006,5.44,,,,,,,,,,
2006,5.875,,,,,,,,,,
2006,6.281,,,,,,,,,,
2006,6.463,,,,,,,,,,
2006,6.96,,,,,,,,,,
2006,5.501,,,,,,,,,,
2006,4.567,,,,,,,,,,
2006,4.612,,,,,,,,,,
2006,4.636,,,,,,,,,,
2006,4.304,,,,,,,,,,
2006,4.366,,,,,,,,,,
2006,4.803,,,,,,,,,,
2006,4.928,,,,,,,,,,
2006,5.195,,,,,,,,,,
2006,5.657,,,,,,,,,,
2006,6.11,,,,,,,,,,
2006,6.648,,,,,,,,,,
2006,7.38,,,,,,,,,,
2006,7.82,,,,,,,,,,
2006,8.39,,,,,,,,,,
2006,9.06,,,,,,,,,,
2006,9.45,,,,,,,,,,
2006,9.15,,,,,,,,,,
2006,9.33,,,,,,,,,,
2006,9.47,,,,,,,,,,
2006,9.59,,,,,,,,,,
2006,9.61,,,,,,,,,,
2006,10.74,,,,,,,,,,
2006,10.44,,,,,,,,,,
2006,10.51,,,,,,,,,,
2006,10.55,,,,,,,,,,
2006,10.52,,,,,,,,,,
2006,10.36,,,,,,,,,,
2006,9.98,,,,,,,,,,
2006,9.63,,,,,,,,,,
2006,9.27,,,,,,,,,,
2006,8.9,,,,,,,,,,
2006,8.36,,,,,,,,,,
2006,7.88,,,,,,,,,,
2006,7.84,,,,,,,,,,
2006,8.11,,,,,,,,,,
2006,8.17,,,,,,,,,,
2006,8.16,,,,,,,,,,
2006,9.24,,,,,,,,,,
2006,9.91,,,,,,,,,,
2006,9.64,,,,,,,,,,
2006,11.35,,,,,,,,,,
2006,12.12,,,,,,,,,,
2006,13.22,,,,,,,,,,
2006,14.8,,,,,,,,,,
2006,15.69,,,,,,,,,,
2006,15.88,,,,,,,,,,
2006,16.13,,,,,,,,,,
2006,15.12,,,,,,,,,,
2006,14.02,,,,,,,,,,
2006,12.61,,,,,,,,,,
2006,10.9,,,,,,,,,,
2006,10.03,,,,,,,,,,
2006,9.96,,,,,,,,,,
2006,7.79,,,,,,,,,,
2006,8.52,,,,,,,,,,
2006,9.28,,,,,,,,,,
2006,9.71,,,,,,,,,,
2006,9.9,,,,,,,,,,
2006,9.4,,,,,,,,,,
2006,9.63,,,,,,,,,,
2006,10.96,,,,,,,,,,
2006,13.27,,,,,,,,,,
2006,14.53,,,,,,,,,,
2006,16.08,,,,,,,,,,
2006,17.96,,,,,,,,,,
2006,19.67,,,,,,,,,,
2006,21.09,,,,,,,,,,
2006,21.47,,,,,,,,,,
2006,21.93,,,,,,,,,,
2006,20.84,,,,,,,,,,
2006,18.54,,,,,,,,,,
2006,13.88,,,,,,,,,,
2006,9.72,,,,,,,,,,
2006,7.98,,,,,,,,,,
2006,7.41,,,,,,,,,,
2006,7.38,,,,,,,,,,
2006,7.27,,,,,,,,,,
2006,6.397,,,,,,,,,,
2006,5.357,,,,,,,,,,
2006,3.375,,,,,,,,,,
2006,1.82,,,,,,,,,,
2006,0.904,,,,,,,,,,
2006,0.246,,,,,,,,,,
2006,0.38,,,,,,,,,,
2006,1.645,,,,,,,,,,
2006,5.847,,,,,,,,,,
2006,8.4,,,,,,,,,,
2006,9.52,,,,,,,,,,
2006,11.21,,,,,,,,,,
2006,13.29,,,,,,,,,,
2006,14.91,,,,,,,,,,
2006,15.86,,,,,,,,,,
2006,16.9,,,,,,,,,,
2006,17.43,,,,,,,,,,
2006,17.05,,,,,,,,,,
2006,16.26,,,,,,,,,,
2006,13.26,,,,,,,,,,
2006,10.39,,,,,,,,,,
2006,9,,,,,,,,,,
2006,8.64,,,,,,,,,,
2006,10.13,,,,,,,,,,
2006,10.59,,,,,,,,,,
2006,9.22,,,,,,,,,,
2006,7.61,,,,,,,,,,
2006,6.246,,,,,,,,,,
2006,5.125,,,,,,,,,,
2006,4.547,,,,,,,,,,
2006,4.732,,,,,,,,,,
2006,6.687,,,,,,,,,,
2006,12.38,,,,,,,,,,
2006,16.95,,,,,,,,,,
2006,18.03,,,,,,,,,,
2006,19.5,,,,,,,,,,
2006,20.15,,,,,,,,,,
2006,20.54,,,,,,,,,,
2006,20.8,,,,,,,,,,
2006,20.44,,,,,,,,,,
2006,19.42,,,,,,,,,,
2006,18.51,,,,,,,,,,
2006,17.63,,,,,,,,,,
2006,16.32,,,,,,,,,,
2006,15.46,,,,,,,,,,
2006,14.34,,,,,,,,,,
2006,13.52,,,,,,,,,,
2006,12.6,,,,,,,,,,
2006,11.29,,,,,,,,,,
2006,9.34,,,,,,,,,,
2006,7.68,,,,,,,,,,
2006,6.433,,,,,,,,,,
2006,5.263,,,,,,,,,,
2006,4.945,,,,,,,,,,
2006,4.671,,,,,,,,,,
2006,5.179,,,,,,,,,,
2006,7.29,,,,,,,,,,
2006,9.1,,,,,,,,,,
2006,10.61,,,,,,,,,,
2006,11.78,,,,,,,,,,
2006,12.63,,,,,,,,,,
2006,13.91,,,,,,,,,,
2006,14.7,,,,,,,,,,
2006,15.36,,,,,,,,,,
2006,15.53,,,,,,,,,,
2006,15.44,,,,,,,,,,
2006,14.73,,,,,,,,,,
2006,12.77,,,,,,,,,,
2006,9.69,,,,,,,,,,
2006,8.27,,,,,,,,,,
2006,7.06,,,,,,,,,,
2006,6.108,,,,,,,,,,
2006,5.334,,,,,,,,,,
2006,4.865,,,,,,,,,,
2006,4.741,,,,,,,,,,
2006,5.03,,,,,,,,,,
2006,5.261,,,,,,,,,,
2006,3.915,,,,,,,,,,
2006,3.697,,,,,,,,,,
2006,5.412,,,,,,,,,,
2006,7.8,,,,,,,,,,
2006,9.82,,,,,,,,,,
2006,11.87,,,,,,,,,,
2006,13.29,,,,,,,,,,
2006,14.68,,,,,,,,,,
2006,15.85,,,,,,,,,,
2006,16.73,,,,,,,,,,
2006,17.14,,,,,,,,,,
2006,17.56,,,,,,,,,,
2006,17.65,,,,,,,,,,
2006,17.49,,,,,,,,,,
2006,14.28,,,,,,,,,,
2006,10.84,,,,,,,,,,
2006,10.43,,,,,,,,,,
2006,10.23,,,,,,,,,,
2006,8.89,,,,,,,,,,
2006,6.563,,,,,,,,,,
2006,5.414,,,,,,,,,,
2006,4.55,,,,,,,,,,
2006,3.912,,,,,,,,,,
2006,3.162,,,,,,,,,,
2006,2.606,,,,,,,,,,
2006,2.462,,,,,,,,,,
2006,4.276,,,,,,,,,,
2006,9.27,,,,,,,,,,
2006,11.71,,,,,,,,,,
2006,13.85,,,,,,,,,,
2006,16.13,,,,,,,,,,
2006,17.59,,,,,,,,,,
2006,19.05,,,,,,,,,,
2006,20.6,,,,,,,,,,
2006,22.09,,,,,,,,,,
2006,22.23,,,,,,,,,,
2006,22.2,,,,,,,,,,
2006,21.66,,,,,,,,,,
2006,18.38,,,,,,,,,,
2006,13.95,,,,,,,,,,
2006,12.08,,,,,,,,,,
2006,10.59,,,,,,,,,,
2006,8.9,,,,,,,,,,
2006,8.1,,,,,,,,,,
2006,7.23,,,,,,,,,,
2006,6.412,,,,,,,,,,
2006,5.62,,,,,,,,,,
2006,5.16,,,,,,,,,,
2006,5.08,,,,,,,,,,
2006,5.325,,,,,,,,,,
2006,7.77,,,,,,,,,,
2006,12.15,,,,,,,,,,
2006,14.87,,,,,,,,,,
2006,16.95,,,,,,,,,,
2006,18.19,,,,,,,,,,
2006,19.67,,,,,,,,,,
2006,20.5,,,,,,,,,,
2006,20.98,,,,,,,,,,
2006,21.5,,,,,,,,,,
2006,21.65,,,,,,,,,,
2006,21.01,,,,,,,,,,
2006,20.43,,,,,,,,,,
2006,17.49,,,,,,,,,,
2006,13.87,,,,,,,,,,
2006,12.34,,,,,,,,,,
2006,12.7,,,,,,,,,,
2006,10.73,,,,,,,,,,
2006,8.2,,,,,,,,,,
2006,6.564,,,,,,,,,,
2006,5.918,,,,,,,,,,
2006,5.502,,,,,,,,,,
2006,5.332,,,,,,,,,,
2006,5.185,,,,,,,,,,
2006,5.668,,,,,,,,,,
2006,8.21,,,,,,,,,,
2006,9.86,,,,,,,,,,
2006,10.91,,,,,,,,,,
2006,12.34,,,,,,,,,,
2006,13.95,,,,,,,,,,
2006,15.51,,,,,,,,,,
2006,17.13,,,,,,,,,,
2006,18.21,,,,,,,,,,
2006,17.89,,,,,,,,,,
2006,17.49,,,,,,,,,,
2006,16.51,,,,,,,,,,
2006,14.75,,,,,,,,,,
2006,13.51,,,,,,,,,,
2006,12.69,,,,,,,,,,
2006,12.08,,,,,,,,,,
2006,11.4,,,,,,,,,,
